"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
117,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","国立","19",23000000,"400000","","190",120000,"ほぼ長方形","12.0","","","","","住宅","北西","市道",5.4,"第１種低層住居専用地域",50,80,"2017年第３四半期","","私道を含む取引"
118,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","国立","15",40000000,"","","115",,"長方形","7.1","90","平成12年","木造","住宅","住宅","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","",""
119,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",180000000,"700000","","850",210000,"ほぼ長方形","17.0","","","","","","南東","市道",5.5,"第１種低層住居専用地域",30,60,"2018年第４四半期","",""
120,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","7",45000000,"","","120",,"長方形","6.0","95","平成30年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
121,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","10",33000000,"880000","","125",270000,"ほぼ長方形","8.7","","","","","","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
122,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",46000000,"","","125",,"不整形","2.7","95","平成30年","木造","住宅","住宅","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
123,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","15",35000000,"","","95",,"不整形","8.8","75","平成30年","木造","","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
124,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","8",36000000,"800000","","150",240000,"ほぼ台形","7.0","","","","","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
125,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","11",97000000,"800000","","400",240000,"長方形","17.2","","","","","","北西","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
126,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",720000000,"740000","","2000㎡以上",220000,"不整形","50.0m以上","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
127,"中古マンション等","","13214","東京都","国分寺市","戸倉","恋ケ窪","3",19000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2018年第２四半期","未改装",""
128,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",25000000,"","","115",,"袋地等","3.3","90","平成17年","木造","住宅","","北東","市道",4.0,"第１種低層住居専用地域",50,80,"2018年第１四半期","",""
129,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","16",42000000,"","","115",,"ほぼ長方形","7.5","90","平成29年","木造","住宅","住宅","北西","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
130,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",68000000,"850000","","260",260000,"ほぼ正方形","16.6","","","","","","北西","市道",9.1,"第２種中高層住居専用地域",60,200,"2018年第１四半期","",""
131,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","11",35000000,"760000","","150",230000,"ほぼ長方形","11.8","","","","","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
132,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","8",30000000,"600000","","165",180000,"不整形","","","","","","住宅","南西","道路",4.0,"第１種低層住居専用地域",50,80,"2017年第４四半期","",""
133,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","14",27000000,"700000","","130",210000,"長方形","10.0","","","","","","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
134,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","13",260000000,"660000","","1300",200000,"ほぼ台形","50.0m以上","","","","","","南西","市道",5.0,"第１種低層住居専用地域",30,60,"2017年第４四半期","",""
135,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","8",33000000,"","","75",,"ほぼ長方形","7.2","60","平成29年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第３四半期","",""
136,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","14",54000000,"870000","","210",260000,"長方形","15.1","","","","","","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
137,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","2",210000000,"890000","","790",270000,"ほぼ長方形","35.0","","","","","","北東","道路",4.0,"第２種中高層住居専用地域",60,200,"2017年第２四半期","",""
138,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","1",60000000,"890000","","220",270000,"長方形","9.9","","","","","","北東","道路",4.0,"第２種中高層住居専用地域",60,200,"2017年第２四半期","",""
139,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","5",43000000,"","","110",,"ほぼ台形","7.1","85","平成28年","木造","住宅","住宅","北東","市道",5.4,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
140,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","10",400000000,"740000","","1800",220000,"ほぼ長方形","40.0","","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",50,80,"2017年第１四半期","",""
141,"中古マンション等","","13214","東京都","国分寺市","戸倉","恋ケ窪","3",25000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2016年第４四半期","改装済",""
142,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","14",50000000,"","","125",,"ほぼ長方形","9.0","100","平成28年","木造","住宅","住宅","南西","市道",5.5,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
143,"中古マンション等","","13214","東京都","国分寺市","戸倉","恋ケ窪","3",15000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","住宅","その他","","",,"第２種住居地域",60,200,"2016年第３四半期","未改装",""
144,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","6",45000000,"","","115",,"ほぼ長方形","8.3","95","平成28年","木造","住宅","住宅","北東","市道",4.0,"第１種住居地域",60,200,"2016年第２四半期","","私道を含む取引"
145,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","12",46000000,"","","170",,"ほぼ長方形","11.5","100","平成28年","木造","住宅","住宅","北東","道路",4.0,"第１種低層住居専用地域",50,80,"2016年第１四半期","","私道を含む取引"
146,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","8",54000000,"","","120",,"ほぼ整形","9.7","95","平成27年","木造","住宅","住宅","東","市道",5.5,"第２種中高層住居専用地域",60,200,"2016年第１四半期","",""
147,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","16",27000000,"520000","","170",160000,"ほぼ正方形","12.6","","","","","","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
148,"宅地(土地)","住宅地","13214","東京都","国分寺市","戸倉","恋ケ窪","14",34000000,"550000","","200",170000,"不整形","18.3","","","","","","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
149,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","国分寺","6",36000000,"","","80",,"ほぼ長方形","6.0","65","平成29年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
150,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","西国分寺","8",34000000,"","","85",,"ほぼ長方形","5.5","65","平成30年","木造","","住宅","北西","市道",5.5,"第１種低層住居専用地域",50,80,"2018年第４四半期","",""
151,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","戸倉","西国分寺","8",44000000,"","","100",,"長方形","8.6","","平成30年","木造","","住宅","南西","市道",5.4,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
152,"中古マンション等","","13214","東京都","国分寺市","内藤","国立","16",21000000,"","３ＬＤＫ","60",,"","","","平成11年","ＳＲＣ","住宅","その他","","",,"近隣商業地域",80,300,"2018年第４四半期","未改装",""
153,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","14",59000000,"","","125",,"長方形","10.2","100","平成29年","木造","住宅","住宅","南西","道路",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
154,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","12",53000000,"","","125",,"長方形","8.0","100","平成29年","木造","住宅","住宅","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
155,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","10",53000000,"","","115",,"ほぼ長方形","6.0","90","平成29年","木造","住宅","住宅","北西","市道",3.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
156,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","9",51000000,"","","105",,"不整形","4.5","85","平成29年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
157,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","12",43000000,"","","110",,"ほぼ長方形","12.0","90","平成29年","木造","住宅","住宅","北東","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
158,"中古マンション等","","13214","東京都","国分寺市","内藤","国立","16",23000000,"","３ＬＤＫ","65",,"","","","平成11年","ＳＲＣ","","その他","","",,"近隣商業地域",80,300,"2017年第３四半期","未改装",""
159,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","13",43000000,"","","90",,"長方形","6.5","75","平成29年","木造","住宅","住宅","北西","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
160,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","16",21000000,"","","210",,"ほぼ正方形","14.0","","","","","","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","","私道を含む取引"
161,"宅地(土地)","住宅地","13214","東京都","国分寺市","内藤","国立","8",86000000,"910000","","310",270000,"台形","18.0","","","","","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
162,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","16",40000000,"","","90",,"ほぼ台形","8.6","60","平成28年","木造","住宅","住宅","北西","市道",3.8,"第１種低層住居専用地域",40,80,"2016年第４四半期","","私道を含む取引"
163,"宅地(土地と建物)","住宅地","13214","東京都","国分寺市","内藤","国立","14",45000000,"","","120",,"不整形","3.0","90","平成28年","木造","住宅","住宅","北東","私道",4.3,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
